mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1722.24,43.0,0.0,79.56,1,1,1,0,1,2,0,3,0,2,1,0,1,0,3,3,2,4,0,0,0,3
1,1517.95,29.0,1.0,38.29,0,1,0,1,1,0,0,3,0,3,2,1,1,2,0,3,1,2,3,0,0,1
1,1522.79,33.0,0.0,82.12,0,1,0,3,3,1,0,1,1,2,0,0,2,3,2,0,0,3,1,1,2,2
1,1380.66,37.0,1.0,97.47,0,0,0,1,2,2,0,3,1,2,0,1,4,0,1,3,0,1,0,0,0,2
1,1715.98,21.0,0.0,37.32,0,1,1,3,1,0,1,3,2,1,2,1,3,1,1,5,0,1,0,1,0,3
1,1435.14,53.0,0.0,100.18,1,0,0,0,1,0,0,0,1,3,1,0,3,0,3,3,1,5,0,1,2,3
1,1551.33,36.0,1.0,97.28,0,2,1,0,2,0,1,2,1,5,1,0,0,2,2,0,0,2,1,0,1,1
0,83.66,62.0,1.0,233.79,0,1,0,0,2,2,0,2,0,0,0,0,2,2,1,3,1,1,1,0,2,2
0,68.89,52.0,1.0,27.13,1,1,0,1,2,2,1,1,1,1,2,0,1,0,0,3,2,0,1,0,3,4
0,126.28,36.0,0.0,119.6,0,0,1,0,0,4,2,2,0,7,0,2,2,2,4,2,3,0,3,1,0,1
0,5.58,27.0,1.0,59.92,0,4,0,1,2,0,0,2,1,3,1,0,4,1,0,1,2,1,2,0,1,2
0,66.07,40.0,1.0,13.92,1,0,2,0,1,0,2,2,2,2,1,2,2,3,1,3,1,3,1,0,0,1
1,1379.05,51.0,1.0,38.01,0,0,0,1,0,1,0,3,2,3,1,1,2,2,0,2,1,0,1,1,0,1
0,6.26,25.0,0.0,5.9,0,0,1,1,0,3,0,0,0,2,0,1,2,0,1,0,0,2,0,1,1,2
0,147.77,24.0,1.0,38.47,1,2,4,1,2,0,1,1,1,6,1,2,0,0,1,1,0,1,0,1,0,3
1,1772.7,52.0,0.0,7.15,1,1,1,2,0,1,2,2,1,2,0,3,1,2,0,1,2,1,1,2,1,3
0,32.7,43.0,0.0,259.62,1,0,1,0,0,0,1,0,1,2,3,1,3,1,1,3,2,3,0,2,1,3
0,27.69,40.0,0.0,10.73,0,2,2,1,0,1,1,0,0,4,1,1,1,1,0,5,1,2,0,1,0,1
1,1573.93,33.0,1.0,170.01,0,0,0,0,0,2,1,2,0,6,1,1,1,1,0,0,2,4,2,2,2,0
1,1635.75,50.0,0.0,236.58,0,3,1,2,1,0,0,4,0,4,1,2,6,0,0,3,0,1,0,1,3,0
0,55.14,28.0,0.0,63.05,0,1,1,2,1,0,1,2,0,4,0,2,0,0,1,2,1,2,1,2,2,4
0,40.78,27.0,1.0,5.54,0,1,0,1,1,2,2,0,1,3,1,2,1,1,1,1,1,3,1,1,4,4
0,13.17,26.0,0.0,90.58,0,1,2,4,1,1,0,1,3,5,3,1,4,1,1,3,1,2,3,1,0,3
1,910.99,28.0,0.0,26.76,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,4,1,1,1,1,2
1,1502.23,33.0,1.0,19.44,0,1,1,1,1,2,1,0,1,4,0,1,1,1,0,3,0,2,3,2,1,1
1,1650.91,79.0,0.0,83.65,0,1,2,0,2,0,0,5,0,5,0,1,2,0,1,2,1,4,1,0,3,0
0,149.67,40.0,0.0,44.07,0,0,1,1,2,1,0,4,0,1,1,0,1,1,1,2,1,2,1,2,0,1
1,1824.01,43.0,0.0,131.07,0,1,1,2,1,2,0,2,2,4,1,2,4,1,2,1,0,3,0,2,0,2
1,1562.5,28.0,0.0,89.47,0,0,2,0,0,1,1,2,2,6,3,1,1,1,0,1,0,2,0,0,1,3
1,2490.13,43.0,0.0,176.81,0,3,3,1,1,2,1,6,2,3,1,2,1,2,0,3,1,0,0,1,2,4
1,2103.81,33.0,1.0,6.02,0,1,0,0,2,0,1,2,2,12,0,0,1,0,0,3,1,0,2,2,1,1
0,91.0,32.0,1.0,26.78,0,2,0,5,2,1,0,0,0,1,0,1,0,0,1,3,0,2,1,0,0,8
1,1291.77,56.0,0.0,83.7,0,3,3,1,0,1,1,1,1,3,2,0,3,0,1,3,0,1,0,1,2,0
1,1835.65,43.0,0.0,212.38,0,0,3,1,0,0,2,1,3,4,3,1,4,1,2,3,1,0,1,2,1,2
0,34.3,30.0,0.0,167.9,0,0,0,1,0,0,0,2,0,0,1,1,6,0,0,0,5,1,0,0,0,3
1,1003.86,42.0,0.0,113.8,0,1,1,0,1,0,1,2,1,0,1,0,2,0,0,1,1,1,1,1,1,2
0,202.32,60.0,1.0,85.35,0,1,0,1,2,1,1,2,1,5,0,2,1,1,1,1,0,4,2,0,2,1
0,78.61,63.0,0.0,99.82,0,0,2,1,2,2,0,1,0,2,0,3,0,1,1,1,1,0,2,1,1,1
0,6430.77,40.0,1.0,22933.26,1,1,0,1,0,1,2,0,0,4,1,1,3,1,1,4,1,3,1,1,1,2
1,2631.41,51.0,1.0,90.43,0,0,3,3,2,3,2,2,2,6,0,1,4,1,0,3,1,3,3,0,2,5
1,1349.2,46.0,1.0,68.07,0,0,2,1,1,3,1,3,1,2,1,1,1,0,1,1,0,1,0,1,1,2
0,130.49,36.0,0.0,48.52,0,0,0,0,0,0,0,0,0,4,2,1,7,0,1,1,1,4,1,0,2,0
1,1522.06,30.0,0.0,218.69,0,0,1,4,1,1,2,1,1,0,1,0,1,0,3,3,2,2,1,3,3,2
0,111.53,43.0,0.0,176.85,0,1,1,1,0,3,0,1,1,1,0,1,3,0,0,3,0,2,0,1,0,0
1,1905.68,37.0,1.0,7.98,0,3,0,2,3,0,0,3,1,0,0,1,3,3,1,4,2,1,0,0,0,1
1,1694.62,43.0,0.0,424.96,0,0,1,1,1,0,1,0,0,6,0,1,4,0,3,3,0,1,0,2,0,3
0,62.6,31.0,0.0,26.13,0,0,1,1,3,1,3,1,0,9,1,2,2,0,2,1,2,2,1,1,1,0
1,1755.75,44.0,1.0,24.25,0,2,1,0,1,1,3,2,1,3,1,0,0,3,2,1,1,0,2,0,0,2
0,44.02,28.0,0.0,287.91,0,3,1,1,0,1,1,2,1,4,2,0,0,1,0,3,1,2,1,1,1,1
0,35.66,25.0,0.0,58.84,0,0,2,1,1,0,2,0,1,3,0,1,0,0,2,0,1,4,1,0,0,1
0,20.41,55.0,0.0,163.66,0,1,2,1,2,0,2,1,0,2,0,0,1,3,2,3,1,1,1,0,1,1
0,60.73,39.0,0.0,34.0,0,1,1,0,1,1,2,1,2,4,0,0,1,2,4,3,1,1,2,0,0,0
0,28.78,26.0,2.0,206.49,0,1,2,1,1,3,3,2,0,3,1,1,2,0,0,1,2,2,0,0,2,1
0,156.85,36.0,0.0,178.56,0,1,0,2,1,0,1,2,0,2,1,1,5,1,4,3,1,0,0,0,1,0
0,37.49,38.0,0.0,73.29,0,0,0,1,1,0,0,0,1,1,1,2,2,0,2,1,2,1,1,0,1,1
1,965.8,45.0,1.0,122.1,0,0,1,1,2,1,2,2,0,0,0,1,2,0,0,1,1,0,2,4,0,1
1,1250.88,50.0,0.0,332.5,1,1,0,0,0,0,0,1,0,1,1,2,1,1,1,0,2,4,2,2,2,1
0,85.02,39.0,0.0,60.16,0,1,4,1,1,0,1,4,2,5,2,1,1,0,1,2,2,6,2,1,1,1
0,199.71,29.0,0.0,68.16,0,1,0,1,0,2,1,2,2,6,2,0,0,1,0,3,0,3,1,1,3,1
1,1800.25,25.0,1.0,128.3,0,1,0,2,1,1,3,0,2,6,1,0,2,1,0,0,3,1,2,2,2,4
1,1561.21,38.0,1.0,48.85,1,0,1,2,1,3,4,1,0,3,0,0,3,1,0,3,0,2,0,0,2,1
0,21.6,45.0,0.0,325.01,0,0,2,0,3,3,1,1,0,1,4,3,1,2,2,1,3,3,1,0,2,2
1,1472.97,32.0,0.0,4.13,0,1,1,0,0,0,2,1,0,4,2,1,1,1,1,2,1,0,3,0,1,3
1,1707.34,29.0,1.0,51.65,0,2,0,0,2,0,1,0,1,4,1,0,2,1,2,3,1,1,2,0,2,4
1,2007.21,31.0,0.0,125.12,0,0,2,1,3,3,1,3,5,3,0,2,1,1,0,2,0,2,0,0,2,1
1,1340.78,30.0,0.0,56.1,0,2,1,1,0,0,0,2,1,4,1,0,2,1,3,1,1,1,0,1,0,1
0,40.12,39.0,1.0,30.01,0,1,2,1,1,1,2,0,1,4,2,0,2,0,0,1,0,3,1,0,1,3
1,1547.5,36.0,1.0,53.35,0,1,2,0,1,1,0,4,3,3,0,1,0,0,1,0,1,4,1,1,2,3
0,118.05,25.0,1.0,213.3,0,1,0,0,1,2,1,1,2,3,2,1,2,0,1,1,1,1,0,1,2,1
0,291.36,54.0,1.0,79.19,1,3,3,2,1,1,3,3,0,3,0,1,5,1,1,0,1,0,1,3,2,1
0,61.2,47.0,1.0,40.81,0,1,0,2,2,0,2,4,2,5,1,0,1,0,2,2,0,3,0,0,1,1
0,82.06,32.0,1.0,111.33,0,0,1,0,1,2,1,3,2,4,2,2,2,2,0,5,2,1,0,1,3,2
0,26.85,35.0,0.0,94.64,0,2,0,0,1,1,0,3,1,5,0,1,3,1,0,2,2,2,1,2,2,1
0,15.94,26.0,0.0,82.2,0,1,0,1,1,0,3,2,0,3,0,1,1,0,1,0,2,2,2,3,1,3
1,1721.73,33.0,1.0,49.62,0,1,3,0,4,1,1,0,1,1,1,2,2,1,2,1,1,0,3,0,2,2
1,2330.69,19.0,0.0,7.49,1,1,1,0,3,3,3,1,2,4,2,3,2,1,2,2,1,1,0,1,1,1
1,1946.33,33.0,1.0,96.95,0,0,0,0,0,4,2,2,2,5,3,0,0,1,1,4,2,2,0,0,0,0
0,118.13,44.0,1.0,54.44,0,0,0,0,1,2,0,1,0,0,0,1,0,2,1,1,0,1,0,1,1,1
1,1061.37,34.0,0.0,56.0,0,2,0,0,0,2,0,2,1,1,0,0,2,1,1,0,1,2,3,1,1,0
0,96.33,34.0,0.0,26.67,0,2,0,1,3,2,0,0,1,4,2,3,3,3,1,1,2,0,0,2,2,2
1,1321.84,48.0,0.0,28.69,1,2,1,1,0,2,1,0,1,2,1,1,2,2,1,1,0,1,1,3,2,1
0,0.43,42.0,0.0,154.86,0,2,1,1,0,0,0,1,1,1,4,1,1,2,0,1,2,4,0,2,4,0
1,1987.83,29.0,1.0,65.27,0,0,1,3,1,3,2,1,1,3,1,3,1,1,3,1,0,8,2,3,0,1
0,40.07,45.0,0.0,11.57,0,0,3,0,2,1,2,3,1,2,1,2,2,3,0,4,0,2,2,0,2,2
0,33.09,35.0,1.0,4.69,0,3,1,0,2,1,0,2,1,2,0,2,2,0,1,1,0,0,0,6,0,0
1,2227.45,61.0,0.0,25.45,0,2,3,0,1,0,1,5,2,5,0,1,0,0,2,3,3,2,1,0,0,3
1,1405.73,36.0,1.0,66.83,0,1,2,1,0,0,3,2,1,1,0,1,2,1,1,2,0,7,3,1,1,3
0,104.96,26.0,0.0,96.04,1,2,2,0,0,1,1,4,1,4,0,2,2,0,1,1,2,0,1,0,3,3
0,43.65,29.0,0.0,15.51,0,2,1,0,1,1,2,3,1,1,3,1,6,0,0,0,0,1,2,0,0,1
0,12.27,33.0,0.0,56.89,0,1,0,3,0,0,4,3,1,3,1,2,4,1,2,1,0,2,1,1,1,2
1,1444.21,50.0,0.0,7.53,0,2,0,1,1,1,1,0,1,4,0,1,2,0,0,5,0,1,1,0,1,2
0,19.38,32.0,1.0,3.85,0,1,0,2,1,2,0,4,0,1,1,2,4,2,1,2,0,2,0,0,1,3
1,2037.8,25.0,1.0,199.03,0,2,1,3,1,1,2,4,0,0,2,2,2,1,2,3,1,3,0,1,2,2
1,1635.23,28.0,0.0,107.39,0,1,0,1,2,1,1,2,0,2,1,2,1,0,0,3,1,2,1,1,5,4
0,4.13,23.0,0.0,151.91,0,0,0,1,1,2,1,3,2,4,1,0,2,0,2,3,1,3,0,0,2,2
1,1434.57,40.0,1.0,20.07,0,2,1,0,0,0,3,1,1,1,1,2,2,0,0,4,2,0,1,2,3,2
1,2686.03,26.0,1.0,38.88,0,1,0,2,1,3,4,4,1,6,2,1,2,2,0,1,5,2,1,1,1,3
0,2.32,38.0,0.0,58.66,0,0,2,1,1,1,1,1,3,2,2,2,1,1,1,1,1,0,1,1,1,3
1,1566.57,33.0,0.0,107.3,0,0,1,0,1,1,1,1,1,2,2,2,2,1,1,1,2,6,1,1,2,2
0,10.15,26.0,0.0,76.54,0,2,0,0,1,0,0,3,1,4,1,0,1,1,0,3,3,1,1,1,0,1
0,0.41,47.0,0.0,80.18,1,2,2,1,1,2,2,3,1,3,1,2,4,1,0,1,2,4,0,1,0,1
0,52.44,33.0,0.0,17.07,0,0,0,1,1,0,1,1,0,3,2,2,0,0,0,5,0,1,1,0,1,2
0,9.79,53.0,0.0,64.4,0,1,1,3,1,1,1,3,0,3,1,1,2,2,0,1,2,2,1,3,2,2
1,856.93,36.0,0.0,173.61,0,2,0,2,0,1,0,0,0,1,0,0,2,1,1,0,2,1,2,0,1,1
0,14.13,32.0,0.0,71.23,0,1,0,1,1,1,0,5,0,1,0,1,2,0,3,3,1,0,4,2,2,1
1,1954.09,52.0,0.0,22.28,0,1,1,1,0,1,1,3,0,4,2,3,3,2,0,1,0,3,1,0,0,2
1,1602.58,35.0,0.0,53.34,1,1,0,0,0,1,2,2,3,5,0,3,6,1,0,0,0,3,1,1,2,0
0,16.13,27.0,0.0,140.57,0,0,0,2,1,1,0,1,0,1,0,1,2,1,1,1,0,2,2,1,0,0
0,71.15,47.0,0.0,14.5,1,1,2,2,1,2,0,3,1,5,0,0,1,0,1,2,1,1,0,1,0,2
1,1474.83,37.0,0.0,86.86,0,0,0,2,1,0,1,1,0,3,1,2,2,3,0,2,0,3,0,1,1,3
1,1929.33,58.0,0.0,336.14,0,2,2,0,0,1,0,6,1,5,2,0,3,1,1,1,1,3,2,0,1,3
1,990.3,39.0,1.0,47.85,0,1,1,1,2,0,2,1,1,3,1,0,0,0,2,0,1,0,0,0,1,0
0,22.43,32.0,0.0,4.46,0,1,2,2,0,0,0,2,2,3,3,0,1,0,0,2,1,1,1,0,1,3
0,26.4,22.0,1.0,100.27,0,1,2,0,3,0,1,1,0,2,1,1,2,1,2,3,2,7,2,1,1,1
0,15.32,36.0,0.0,4.82,0,2,0,1,0,2,1,2,1,0,1,1,2,2,1,4,1,2,0,1,3,2
0,12.45,52.0,0.0,21.27,0,0,0,1,0,0,3,1,1,2,1,1,1,1,2,0,0,3,1,1,3,5
1,1546.02,33.0,1.0,4.96,0,0,4,2,0,1,1,4,1,1,1,1,5,1,1,2,1,1,0,3,0,2
1,1312.3,41.0,0.0,18.71,0,1,0,1,3,0,0,3,0,1,1,1,2,2,0,0,2,2,1,0,1,2
1,785.93,42.0,0.0,193.06,0,0,1,0,0,1,2,0,0,0,0,0,2,0,1,2,0,1,2,0,1,3
1,1653.43,40.0,0.0,132.75,0,1,1,0,2,2,0,3,0,1,1,0,3,0,3,0,1,1,2,0,1,4
1,2433.4,35.0,0.0,41.83,0,3,0,1,0,2,0,4,0,4,1,2,1,5,1,0,1,2,2,1,1,5
0,119.88,41.0,0.0,227.44,1,1,1,1,1,0,2,3,0,3,1,0,1,4,0,0,0,2,1,0,1,2
0,93.54,30.0,1.0,109.42,2,1,1,2,0,1,0,2,0,2,2,2,1,0,0,3,1,1,0,0,2,1
0,10.52,35.0,0.0,59.37,0,1,1,0,1,0,0,4,0,2,1,2,2,3,0,2,0,3,0,0,2,3
1,1829.55,26.0,2.0,7.08,0,3,3,0,1,2,0,1,0,5,2,1,1,0,1,2,1,2,1,1,1,4
1,1671.57,59.0,0.0,131.2,0,1,2,2,1,0,1,2,1,1,1,0,3,0,3,4,0,3,1,3,2,5
0,41.57,31.0,0.0,47.08,0,0,2,0,1,0,3,2,0,0,0,1,2,3,0,4,2,1,1,0,2,2
0,15.95,50.0,1.0,36.07,0,3,1,2,2,2,2,2,0,4,1,0,0,0,1,3,0,1,0,2,1,3
0,9.76,47.0,0.0,34.01,0,1,1,1,1,1,2,1,1,4,1,1,2,2,0,1,1,2,0,0,1,4
0,64.78,54.0,2.0,0.77,0,1,1,1,1,0,2,2,0,2,1,2,3,0,3,2,1,0,0,3,1,2
1,1640.32,27.0,0.0,135.73,0,2,0,0,1,0,0,1,0,5,0,4,1,1,1,3,0,0,0,2,1,2
0,5.02,36.0,0.0,15.7,0,3,0,0,0,1,0,0,1,4,1,0,2,0,1,2,1,4,0,1,0,1
1,1917.55,40.0,0.0,73.53,0,0,1,2,1,0,2,8,1,2,1,1,1,1,1,1,0,2,1,2,4,5
0,22.01,35.0,0.0,1.62,0,2,0,1,0,0,0,2,1,5,2,1,2,3,1,4,3,2,0,0,0,0
0,52.25,51.0,0.0,98.85,0,0,0,1,2,2,1,1,2,5,0,0,0,2,1,1,2,3,1,2,1,1
1,1990.53,33.0,0.0,46.12,0,1,0,1,1,3,1,2,0,3,0,0,4,0,1,2,2,1,2,1,2,2
1,1391.02,38.0,0.0,99.63,0,0,0,3,2,2,0,1,1,4,0,0,1,0,0,4,0,0,0,1,0,0
0,42.76,40.0,0.0,9.42,0,2,3,0,1,0,2,1,0,2,0,0,3,1,2,2,1,1,2,3,1,2
0,58.73,35.0,0.0,30.97,0,3,1,1,1,2,0,3,0,3,0,3,5,0,0,1,1,2,0,1,1,4
1,1683.42,38.0,1.0,11.69,0,1,1,4,3,1,1,2,0,1,2,0,0,0,0,3,3,2,2,1,3,1
1,950.21,29.0,0.0,103.87,0,2,1,0,0,1,0,0,1,2,2,1,2,2,1,0,0,2,0,0,1,0
0,99.28,25.0,1.0,11.49,0,0,0,0,1,2,1,2,1,2,2,2,4,0,1,0,3,1,0,0,2,2
1,1853.98,31.0,0.0,96.0,0,0,1,0,2,3,0,5,0,1,2,1,1,3,1,2,0,3,1,3,2,1
1,1945.53,45.0,0.0,14.47,2,0,1,1,2,0,2,1,1,6,1,1,3,3,0,0,3,1,0,0,3,2
1,1177.99,38.0,0.0,287.09,0,2,1,1,1,0,1,1,2,4,0,0,2,0,0,0,2,3,1,0,0,1
0,142.85,35.0,1.0,53.85,0,1,1,0,0,1,1,1,0,3,1,1,2,1,2,1,1,1,1,3,0,4
1,1282.97,34.0,1.0,13.54,0,1,2,0,0,1,0,0,0,2,4,0,0,1,2,2,2,2,2,3,0,2
1,1431.5,62.0,0.0,4.27,0,0,1,0,1,1,0,2,0,3,2,3,4,1,2,0,1,2,1,3,0,1
1,1829.59,60.0,0.0,39.96,1,2,0,0,0,1,1,1,4,3,3,1,2,0,3,2,1,4,1,0,0,3
1,1713.34,36.0,0.0,222.0,0,1,1,0,0,1,2,4,0,4,0,1,0,1,0,2,2,1,0,1,0,3
0,12.37,23.0,1.0,15.53,0,0,0,0,1,0,1,3,3,0,0,2,2,1,0,1,3,0,0,0,3,2
0,81.24,75.0,0.0,156.46,0,1,0,2,1,0,0,2,0,4,1,2,0,0,1,2,0,0,1,1,2,1
1,1611.48,83.0,1.0,54.02,0,2,0,2,0,1,0,2,0,3,1,0,0,1,0,1,1,4,1,2,0,5
0,310.2,51.0,0.0,162.42,0,1,2,2,1,1,0,3,1,3,1,1,2,1,1,3,0,2,0,1,1,2
0,104.48,35.0,1.0,207.38,0,1,2,1,1,2,0,0,0,1,2,1,0,2,1,3,0,0,0,1,2,1
1,2311.03,58.0,0.0,612.73,0,0,0,1,0,1,1,1,0,3,0,1,0,1,0,3,4,1,1,0,2,1
0,46.13,50.0,1.0,7.06,1,0,1,1,1,0,0,3,1,3,0,2,1,0,2,2,1,1,0,1,0,2
0,56.54,39.0,0.0,159.11,0,0,1,0,0,0,4,2,1,3,0,0,0,1,2,2,1,1,0,1,1,2
0,50.33,39.0,0.0,7.22,0,2,3,1,1,4,2,1,0,1,0,0,0,2,1,2,1,1,0,1,0,1
1,1672.7,26.0,0.0,37.8,0,0,4,0,1,0,2,4,1,4,0,1,1,2,1,2,0,4,0,1,0,0
1,1697.6,51.0,0.0,103.91,0,0,2,0,2,1,0,1,0,6,1,2,3,1,2,0,1,3,0,0,0,3
1,1338.66,50.0,0.0,59.29,0,2,0,0,1,1,3,3,0,3,1,0,2,0,2,2,0,4,0,0,0,1
0,165.99,35.0,1.0,83.3,0,0,1,1,2,0,1,2,1,1,0,1,5,2,1,1,3,2,0,0,1,2
0,22.26,25.0,1.0,338.71,0,2,1,1,1,1,0,3,2,3,2,1,2,0,0,3,1,0,3,0,0,3
0,7.89,29.0,0.0,170.74,0,3,1,2,2,1,1,0,1,2,1,3,1,1,2,0,3,1,0,3,1,2
1,1323.74,28.0,0.0,45.2,0,2,0,3,0,0,1,2,1,3,0,3,4,1,0,0,0,0,1,1,4,2
1,1743.45,45.0,1.0,91.62,0,0,2,3,1,2,1,1,1,4,1,1,0,0,3,2,2,1,0,2,0,2
0,21.26,36.0,0.0,4.97,0,1,0,0,1,1,1,3,1,5,0,0,5,3,0,2,3,6,0,0,2,3
1,1570.62,51.0,1.0,60.31,0,0,2,1,0,1,0,1,0,7,1,1,2,1,1,2,0,3,1,0,0,1
1,1799.07,23.0,0.0,93.75,1,1,3,0,0,0,2,4,0,4,3,3,4,0,2,1,1,1,1,1,1,1
0,448.9,46.0,1.0,125.43,0,1,0,0,1,1,0,2,1,2,0,1,1,1,2,2,0,1,0,2,1,4
0,28.89,39.0,0.0,231.79,0,1,2,2,1,2,0,1,2,2,0,3,1,1,1,2,1,1,0,1,2,5
1,1922.19,47.0,1.0,33.28,0,3,0,1,1,1,0,2,1,2,2,0,3,2,1,2,1,2,3,1,1,4
1,1119.63,29.0,0.0,232.45,0,0,0,0,0,1,1,1,2,2,2,1,3,1,0,1,0,0,0,1,1,4
0,191.32,35.0,1.0,108.33,0,0,2,0,2,0,0,4,1,2,0,2,3,1,0,2,2,3,0,1,0,2
1,1267.12,32.0,0.0,8.08,0,0,0,3,0,1,1,3,2,1,1,0,0,1,2,0,0,3,0,2,1,3
1,1998.66,53.0,1.0,47.86,0,0,1,0,1,0,2,2,1,4,4,0,5,0,2,4,1,5,2,1,0,3
0,29.78,23.0,0.0,64.74,1,1,0,1,0,3,1,1,1,4,0,2,3,1,1,0,0,2,0,1,1,2
0,55.28,25.0,1.0,43.46,0,1,2,4,0,2,1,1,1,4,1,1,1,2,1,3,0,3,1,4,3,1
0,154.57,27.0,0.0,12.32,0,1,3,1,1,1,2,3,1,7,0,1,2,1,3,1,3,2,1,2,1,1
1,1645.98,26.0,0.0,80.2,0,1,1,0,1,0,0,4,0,5,1,2,3,0,1,0,0,0,2,1,1,5
0,44.78,27.0,1.0,14.13,0,2,2,2,1,1,2,0,1,6,0,2,1,0,0,0,0,2,3,1,1,1
1,1083.95,35.0,1.0,246.54,0,1,2,0,0,1,1,3,0,1,0,0,5,0,2,1,0,5,0,0,0,3
1,1423.45,42.0,1.0,200.44,0,1,1,0,3,1,2,1,0,3,3,0,3,0,3,0,2,2,2,1,0,0
1,1633.92,24.0,1.0,64.48,0,1,1,1,2,2,0,5,2,2,2,2,2,0,0,1,0,0,0,2,1,2
1,1920.54,34.0,0.0,7.02,0,3,0,1,0,0,0,3,2,2,1,1,2,0,5,4,4,0,0,0,0,1
1,1055.55,39.0,0.0,80.34,0,3,0,0,1,2,1,1,0,0,2,0,4,1,0,1,0,3,1,0,1,3
1,936.82,45.0,0.0,89.71,0,0,0,1,0,1,0,1,0,2,1,0,0,0,1,2,2,3,0,0,1,1
0,75.47,21.0,0.0,219.3,0,1,0,0,3,0,1,2,1,4,0,1,0,0,0,0,2,2,0,4,2,1
1,1750.66,43.0,0.0,6.99,0,1,0,2,1,1,2,3,1,2,0,4,3,1,0,1,0,1,1,1,1,1
0,80.79,39.0,1.0,117.8,1,2,1,1,0,2,1,3,3,3,1,0,2,1,1,1,0,1,1,1,1,0
1,1480.89,33.0,0.0,82.74,0,1,0,1,0,2,2,3,0,1,0,1,1,1,0,1,3,5,0,2,0,1
0,95.15,30.0,0.0,19.21,0,2,1,0,0,1,2,0,1,5,0,0,2,1,2,2,1,3,0,1,1,2
1,1279.83,26.0,0.0,12.98,0,0,1,0,1,0,1,4,0,1,1,1,1,1,1,1,1,3,2,0,2,2
0,21.02,23.0,0.0,118.4,0,1,0,1,2,0,2,3,0,3,0,4,2,0,1,4,1,1,1,1,1,1
0,168.09,45.0,0.0,41.52,0,0,0,1,0,2,0,1,2,4,1,1,2,1,2,0,1,2,0,1,0,1
0,721.28,24.0,0.0,971.61,0,2,1,2,2,1,0,2,0,2,0,1,1,0,2,4,0,5,0,0,2,1
0,32.44,27.0,2.0,224.43,0,1,1,1,1,2,0,2,3,3,1,1,4,0,1,0,2,2,1,1,2,3
1,1509.93,42.0,0.0,83.41,1,0,2,1,1,0,0,1,0,4,0,0,1,1,1,3,1,0,0,0,2,5
1,2165.27,20.0,1.0,102.65,0,0,1,0,1,0,3,1,1,1,2,4,2,3,1,1,3,2,3,2,3,4
1,1762.02,34.0,0.0,17.3,0,3,0,1,1,3,2,1,3,1,0,1,3,2,0,1,2,5,1,0,0,3
1,2014.09,32.0,0.0,224.44,0,1,1,0,3,0,2,1,1,1,3,1,3,1,2,3,1,4,1,1,0,4
0,40.17,36.0,0.0,61.42,0,2,0,0,1,3,0,1,1,1,1,2,3,2,1,1,2,1,0,0,1,1
0,21.51,28.0,1.0,73.68,0,1,1,3,2,2,1,2,1,3,1,0,5,1,1,3,3,2,0,1,1,2
0,48.15,33.0,2.0,206.46,0,3,0,1,2,0,0,3,0,3,0,1,1,0,1,3,1,0,0,0,3,2
1,1334.63,41.0,0.0,0.63,0,0,2,1,1,1,4,2,1,0,1,0,3,1,1,2,2,1,0,1,1,1
1,1607.91,55.0,0.0,68.19,1,0,1,1,2,1,0,5,1,2,1,1,6,1,1,0,1,1,1,0,0,0
1,1235.94,31.0,0.0,98.56,0,1,0,0,1,3,0,1,1,2,1,2,2,0,0,0,1,3,1,0,1,1
0,49.35,31.0,0.0,17.35,0,3,0,1,1,3,2,1,0,2,2,3,2,0,0,3,0,0,1,1,3,4
1,1192.01,25.0,1.0,7.07,0,1,1,0,0,0,1,1,1,2,0,2,3,3,0,2,0,0,2,1,2,0
1,1509.96,33.0,0.0,76.56,0,1,1,1,3,3,0,0,0,3,4,0,2,0,2,0,2,3,2,1,0,1
1,1438.9,49.0,0.0,79.3,0,4,1,1,2,1,0,1,0,3,1,0,5,1,0,2,2,0,0,1,0,1
0,68.92,43.0,1.0,40.09,0,4,1,1,0,1,1,2,0,1,0,1,1,0,0,3,1,1,1,1,0,2
0,124.7,40.0,0.0,213.9,0,0,0,0,0,1,0,0,1,6,0,0,0,2,1,4,1,0,0,0,3,2
1,2291.01,46.0,1.0,35.82,0,0,0,2,4,1,0,4,1,5,1,1,2,2,3,4,0,3,0,2,0,2
0,15.07,31.0,1.0,72.67,1,2,0,0,0,2,1,0,1,3,2,0,0,2,0,3,1,2,2,1,1,5
1,1238.37,19.0,0.0,20.67,1,1,0,0,0,0,0,2,0,3,0,2,2,0,1,1,1,2,4,0,0,2
0,28.87,29.0,0.0,1.12,0,0,2,0,1,0,0,1,1,2,2,0,2,1,2,1,1,1,1,1,0,2
0,16.74,45.0,0.0,55.52,0,1,0,3,2,0,1,1,1,0,3,0,2,4,1,3,1,3,0,0,0,2
0,21.66,27.0,2.0,74.86,0,2,0,3,0,1,0,4,1,3,1,4,0,0,1,1,0,2,3,1,0,2
0,135.43,47.0,1.0,144.68,0,2,3,0,0,2,1,3,0,0,0,3,1,0,0,3,0,3,1,1,0,1
1,2074.12,35.0,0.0,59.56,0,0,1,0,1,0,2,1,1,4,1,4,1,2,1,3,1,2,2,2,0,4
